url,md5,Data collection,Data type,Analysis group,Sample,Population,Data reuse policy
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596577/SRR596577_2.fastq.gz,931e8a273ff0d99ab30f6398b2e54b06,1000 Genomes on GRCh38,sequence,Exome,HG02660,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596580/SRR596580_1.fastq.gz,b7181f40afdcb39a525f67f9aaa93af7,1000 Genomes on GRCh38,sequence,Exome,HG02734,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596583/SRR596583_2.fastq.gz,22290be5dba00a1598bfb9891ffc5984,1000 Genomes on GRCh38,sequence,Exome,HG02600,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596586/SRR596586_1.fastq.gz,4b24390bf56b25253658ebd7790fe97c,1000 Genomes on GRCh38,sequence,Exome,HG02685,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596587/SRR596587_1.fastq.gz,cbe61ff92a4c524de23f757a4ca8f95c,1000 Genomes on GRCh38,sequence,Exome,HG02661,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596589/SRR596589_2.fastq.gz,b24ac9170c9b0b7ed6439490277a1a44,1000 Genomes on GRCh38,sequence,Exome,HG02787,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596624/SRR596624_2.fastq.gz,9116f450d1e3d5471119b39a2899724d,1000 Genomes on GRCh38,sequence,Exome,HG02685,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596628/SRR596628_1.fastq.gz,cfd19733708711c0e9ec7b163343c485,1000 Genomes on GRCh38,sequence,Exome,HG02696,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596630/SRR596630_2.fastq.gz,b295ddfe912169ea0fd6afbfcf02a1c8,1000 Genomes on GRCh38,sequence,Exome,HG02654,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596634/SRR596634_1.fastq.gz,0a39d164f4c0e26d00acf250c72ec1bb,1000 Genomes on GRCh38,sequence,Exome,HG02789,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596636/SRR596636_2.fastq.gz,4706b6521d6c18a54616f8ea08d6f30c,1000 Genomes on GRCh38,sequence,Exome,HG02783,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596637/SRR596637_2.fastq.gz,e5e747eb06bc4a3572e685c403f2094f,1000 Genomes on GRCh38,sequence,Exome,HG02734,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596640/SRR596640_1.fastq.gz,e1ec012c21baea492b32104ac3dc3b38,1000 Genomes on GRCh38,sequence,Exome,HG02657,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596643/SRR596643_2.fastq.gz,3b69da904112585424285c8c442aecf9,1000 Genomes on GRCh38,sequence,Exome,HG02725,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596646/SRR596646_1.fastq.gz,86b205d3142f82e160e0318cd085138d,1000 Genomes on GRCh38,sequence,Exome,HG02490,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596647/SRR596647_1.fastq.gz,451437fa576716113c5377e7c63c6c50,1000 Genomes on GRCh38,sequence,Exome,HG02490,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596649/SRR596649_2.fastq.gz,330344a49d880986e2e9a0348f359b56,1000 Genomes on GRCh38,sequence,Exome,HG02784,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596653/SRR596653_1.fastq.gz,9d46ab1e07e18edd7f9da67d6a0a26fa,1000 Genomes on GRCh38,sequence,Exome,HG02654,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596655/SRR596655_2.fastq.gz,d5250acdc38aeaef5eba876d8be1d96b,1000 Genomes on GRCh38,sequence,Exome,HG02685,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596657/SRR596657_1.fastq.gz,4f99994d81a26d6fb8e64fedfc6e6496,1000 Genomes on GRCh38,sequence,Exome,HG02688,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596659/SRR596659_2.fastq.gz,6ac5f9a03d7ed7bba257d55f442f6484,1000 Genomes on GRCh38,sequence,Exome,HG02786,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596663/SRR596663_1.fastq.gz,8b06363badd2367497cded7e2d7043c5,1000 Genomes on GRCh38,sequence,Exome,HG02657,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596665/SRR596665_2.fastq.gz,92e9edeab10e7748cb078f32bf731e7f,1000 Genomes on GRCh38,sequence,Exome,HG02684,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596669/SRR596669_1.fastq.gz,5ee22a207e7dd7b637c57fe9e923e7c2,1000 Genomes on GRCh38,sequence,Exome,HG02784,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596671/SRR596671_2.fastq.gz,25c8311a08b2885cf14381e20012a62f,1000 Genomes on GRCh38,sequence,Exome,HG02661,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596672/SRR596672_2.fastq.gz,411a66d4a890c64e0e9755702f8ea2bc,1000 Genomes on GRCh38,sequence,Exome,HG02490,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596675/SRR596675_1.fastq.gz,fface704c5e9fb74900019d39732255d,1000 Genomes on GRCh38,sequence,Exome,HG02784,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596678/SRR596678_2.fastq.gz,162b5c5a0bf2b9121db3b7a55a1be339,1000 Genomes on GRCh38,sequence,Exome,HG02491,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596681/SRR596681_1.fastq.gz,1bc0d6f74db84e16d8c2de1504e9e034,1000 Genomes on GRCh38,sequence,Exome,HG02789,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596682/SRR596682_1.fastq.gz,7343b44f7a1dd3a82b9fdbc5f0c2942e,1000 Genomes on GRCh38,sequence,Exome,HG02688,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596684/SRR596684_2.fastq.gz,5c20c69fe1d80a0b166e8622959b2ef5,1000 Genomes on GRCh38,sequence,Exome,HG02687,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596688/SRR596688_1.fastq.gz,0265e6f00227bad9325047b012033ebe,1000 Genomes on GRCh38,sequence,Exome,HG02787,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596690/SRR596690_2.fastq.gz,d66260be2a5bc43ee2aedd52269e280c,1000 Genomes on GRCh38,sequence,Exome,HG02724,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596694/SRR596694_1.fastq.gz,a8c4efbdbe7f5da255930dff7ffa5ed7,1000 Genomes on GRCh38,sequence,Exome,HG02654,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596696/SRR596696_2.fastq.gz,57fcc22afe4df7aa8154e89050dc6492,1000 Genomes on GRCh38,sequence,Exome,HG02657,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596697/SRR596697_2.fastq.gz,9480e6785462fbb0ec6ab50716fda04d,1000 Genomes on GRCh38,sequence,Exome,HG02601,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596700/SRR596700_1.fastq.gz,54eab5eaa358ee02091d146659571409,1000 Genomes on GRCh38,sequence,Exome,HG02687,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596703/SRR596703_2.fastq.gz,d7c1c96d9866d95ba45a2fdaeec344ec,1000 Genomes on GRCh38,sequence,Exome,HG02727,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596706/SRR596706_1.fastq.gz,9793dd9f9a5903082afd8d2b9ef7298e,1000 Genomes on GRCh38,sequence,Exome,HG02787,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596707/SRR596707_2.fastq.gz,ab11c342b9c1798d0c3b6bd25259401f,1000 Genomes on GRCh38,sequence,Exome,HG02490,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596710/SRR596710_1.fastq.gz,f9d5deab8dc3eb768178d71bff64a252,1000 Genomes on GRCh38,sequence,Exome,HG02654,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596713/SRR596713_2.fastq.gz,81e808375e0775c59e0b639a62af1e64,1000 Genomes on GRCh38,sequence,Exome,HG02687,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596716/SRR596716_1.fastq.gz,eebc73f4c5e0ca1c963118501f36f9c3,1000 Genomes on GRCh38,sequence,Exome,HG02727,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596717/SRR596717_1.fastq.gz,07f417a1e8bd3b190e50b2fb4e020200,1000 Genomes on GRCh38,sequence,Exome,HG02490,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596719/SRR596719_2.fastq.gz,cabd62089f5569d0298de9d9775392d8,1000 Genomes on GRCh38,sequence,Exome,HG02660,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596723/SRR596723_1.fastq.gz,2816a194c603b785507de27549914f09,1000 Genomes on GRCh38,sequence,Exome,HG02654,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596725/SRR596725_2.fastq.gz,6989b770d984fce365a17965e5e4c4b2,1000 Genomes on GRCh38,sequence,Exome,HG02790,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596729/SRR596729_1.fastq.gz,cd6cc05779f4f1f3dec46cc6249487fe,1000 Genomes on GRCh38,sequence,Exome,HG02734,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596731/SRR596731_2.fastq.gz,ba8fddf00fb32fa8b7595f4ea7d8cb2e,1000 Genomes on GRCh38,sequence,Exome,HG02734,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596732/SRR596732_2.fastq.gz,adb1a18fdd71a2c8d4b3fa44ea893cc5,1000 Genomes on GRCh38,sequence,Exome,HG02697,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596735/SRR596735_1.fastq.gz,20eb28091b38a6234e69c05a44e42732,1000 Genomes on GRCh38,sequence,Exome,HG02724,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596738/SRR596738_2.fastq.gz,a639dbd2bcb5b88437f61cd28f6534de,1000 Genomes on GRCh38,sequence,Exome,HG02661,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596741/SRR596741_1.fastq.gz,ee561ea221d2fdfbc166f37c71472f5b,1000 Genomes on GRCh38,sequence,Exome,HG02604,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596742/SRR596742_1.fastq.gz,8ac58408f0250aaaf415defa82a6b38a,1000 Genomes on GRCh38,sequence,Exome,HG02600,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596744/SRR596744_2.fastq.gz,25f2fe00fbe24d29ed69e18547c9e437,1000 Genomes on GRCh38,sequence,Exome,HG02600,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596748/SRR596748_1.fastq.gz,bb59bccc23808fa93c8f90c914fd5344,1000 Genomes on GRCh38,sequence,Exome,HG02660,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596750/SRR596750_2.fastq.gz,42827fcc9c1ee4e711fed0544f10fdf8,1000 Genomes on GRCh38,sequence,Exome,HG02728,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596754/SRR596754_1.fastq.gz,30b0b305c9d1165e15ba8143f6411246,1000 Genomes on GRCh38,sequence,Exome,HG02655,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596756/SRR596756_2.fastq.gz,3c65698101c22ee87a32f5a075072e13,1000 Genomes on GRCh38,sequence,Exome,HG02601,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596758/SRR596758_1.fastq.gz,802775d3974a1a69c7bec584b2d665ba,1000 Genomes on GRCh38,sequence,Exome,HG02604,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596760/SRR596760_2.fastq.gz,f00f6e706c746cc24562863b0f6eea67,1000 Genomes on GRCh38,sequence,Exome,HG02783,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596764/SRR596764_1.fastq.gz,b96f24357bb07a6fd9f3b90369990774,1000 Genomes on GRCh38,sequence,Exome,HG02491,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596766/SRR596766_2.fastq.gz,7f3042013034e8bea8a8710c731a156e,1000 Genomes on GRCh38,sequence,Exome,HG02727,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596767/SRR596767_2.fastq.gz,45072b432df1d5e6237a36878ff424ad,1000 Genomes on GRCh38,sequence,Exome,HG02783,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596771/SRR596771_1.fastq.gz,e767603516e28c1bb369d50bff681d83,1000 Genomes on GRCh38,sequence,Exome,HG02786,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596774/SRR596774_2.fastq.gz,49cc86b760dfaf393eb80ee886ff83a7,1000 Genomes on GRCh38,sequence,Exome,HG02724,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596777/SRR596777_1.fastq.gz,2e04df29eba055cc0318ed5fb976b446,1000 Genomes on GRCh38,sequence,Exome,HG02724,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596778/SRR596778_1.fastq.gz,0250c45548783b85bccf697d1175dd42,1000 Genomes on GRCh38,sequence,Exome,HG02787,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596780/SRR596780_2.fastq.gz,2beabbb0a56c2639ede74a2811e4a5e9,1000 Genomes on GRCh38,sequence,Exome,HG02685,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596784/SRR596784_1.fastq.gz,65eb73221b3632c1f2768ce83396ad41,1000 Genomes on GRCh38,sequence,Exome,HG02783,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596786/SRR596786_2.fastq.gz,e7f6dda5838767b66514f12b0b968ac8,1000 Genomes on GRCh38,sequence,Exome,HG02789,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596790/SRR596790_1.fastq.gz,34c617c6c8fc7b9dafc3d9743e15b626,1000 Genomes on GRCh38,sequence,Exome,HG02688,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596792/SRR596792_2.fastq.gz,5a93ce9b2e4c54c1f8bad0bf224f7e91,1000 Genomes on GRCh38,sequence,Exome,HG02784,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596793/SRR596793_2.fastq.gz,31c6d408d9e2fa64620b600a0ad4e24f,1000 Genomes on GRCh38,sequence,Exome,HG02661,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596796/SRR596796_1.fastq.gz,ea234cd88730d14479f01e64ef23235c,1000 Genomes on GRCh38,sequence,Exome,HG02783,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596799/SRR596799_2.fastq.gz,df666a17f5f3aa4adc91b69cb0be3ee4,1000 Genomes on GRCh38,sequence,Exome,HG02600,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596802/SRR596802_1.fastq.gz,1d663f2db560bf93c6f983e53017a40c,1000 Genomes on GRCh38,sequence,Exome,HG02490,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596803/SRR596803_1.fastq.gz,3d34425789bc714293ea96c8edb8db49,1000 Genomes on GRCh38,sequence,Exome,HG02655,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596805/SRR596805_2.fastq.gz,9d6a3c962c12cd923100c60d9350b99d,1000 Genomes on GRCh38,sequence,Exome,HG02660,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596809/SRR596809_2.fastq.gz,c1dd8a176671f561fb04a20239ead1c8,1000 Genomes on GRCh38,sequence,Exome,HG02657,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596812/SRR596812_1.fastq.gz,bb8454595a9d2579eb9b566d03c7b03d,1000 Genomes on GRCh38,sequence,Exome,HG02655,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/SRR596813/SRR596813_1.fastq.gz,41640aae782d56ce5fe3d31e0c208d07,1000 Genomes on GRCh38,sequence,Exome,HG02604,"Punjabi in Lahore, Pakistan",http://www.1000genomes.org/about#g1k_data_reuse
