url,md5,Data collection,Data type,Analysis group,Sample,Population,Data reuse policy
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR079/SRR079043/SRR079043.fastq.gz,af06f86d72875934ebf2a26bbe63e131,1000 Genomes on GRCh38,sequence,Exome,NA20770,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR079/SRR079048/SRR079048.fastq.gz,8d092d92e93110da3b992b0347892fbe,1000 Genomes on GRCh38,sequence,Exome,NA20769,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR079/SRR079055/SRR079055.fastq.gz,63ee9aa1cd5f44ed21e337b58e8c1115,1000 Genomes on GRCh38,sequence,Exome,NA20795,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR079/SRR079060/SRR079060.fastq.gz,d48f3199bc1eadae4427db62fb766c27,1000 Genomes on GRCh38,sequence,Exome,NA20795,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR079/SRR079062/SRR079062.fastq.gz,210c0b990fea107d928fc2f6be624f3b,1000 Genomes on GRCh38,sequence,Exome,NA20770,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR079/SRR079067/SRR079067.fastq.gz,00457475fadb2d36de597b70603be658,1000 Genomes on GRCh38,sequence,Exome,NA20770,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR079/SRR079075/SRR079075.fastq.gz,aff901b5618585139fa0ff94c8bdddff,1000 Genomes on GRCh38,sequence,Exome,NA20768,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR079/SRR079080/SRR079080.fastq.gz,1b320223c9111c3d70961f0fed2c6cfe,1000 Genomes on GRCh38,sequence,Exome,NA20795,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR079/SRR079082/SRR079082.fastq.gz,8356341b7329096814f2e1c95aa16910,1000 Genomes on GRCh38,sequence,Exome,NA20770,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR079/SRR079087/SRR079087.fastq.gz,0429317dd79ef39be05b5dfe03b2981b,1000 Genomes on GRCh38,sequence,Exome,NA20772,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR079/SRR079094/SRR079094.fastq.gz,0de2d5c4fabb1e6e7023025a4521e41f,1000 Genomes on GRCh38,sequence,Exome,NA20792,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR079/SRR079099/SRR079099.fastq.gz,3e6b9e07b41887e6ab276b42e4704a40,1000 Genomes on GRCh38,sequence,Exome,NA20778,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081023/SRR081023_1.fastq.gz,07c39379d8662c93c5b1b1fbbd8daa10,1000 Genomes on GRCh38,sequence,Exome,NA20771,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081025/SRR081025_2.fastq.gz,37befc19ee1981b8f10bca8aa62b99f0,1000 Genomes on GRCh38,sequence,Exome,NA20775,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081029/SRR081029_1.fastq.gz,5ac9d5e8d015e34bc91517a3592b7cc0,1000 Genomes on GRCh38,sequence,Exome,NA20772,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081031/SRR081031_2.fastq.gz,860bbaeb4a2f3b20cb4d0003023f3f43,1000 Genomes on GRCh38,sequence,Exome,NA20775,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081032/SRR081032_2.fastq.gz,5a45ce63e4dcd790f6b7f2c722e4dddb,1000 Genomes on GRCh38,sequence,Exome,NA20790,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081035/SRR081035_1.fastq.gz,8f6e2821a306aafc896ab8f7ba58d5bb,1000 Genomes on GRCh38,sequence,Exome,NA20786,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081038/SRR081038_2.fastq.gz,d1e275fe2d1f16ed8fc2443affd37739,1000 Genomes on GRCh38,sequence,Exome,NA20773,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081041/SRR081041_1.fastq.gz,297ed2f918fb8f7ec5d519f33e1714d4,1000 Genomes on GRCh38,sequence,Exome,NA20795,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081042/SRR081042_1.fastq.gz,0f35f31d33275f326fccd1d51bd71f65,1000 Genomes on GRCh38,sequence,Exome,NA20775,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081044/SRR081044_2.fastq.gz,a78ab518e90bbaf5ed7f779ae09417bb,1000 Genomes on GRCh38,sequence,Exome,NA20790,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081048/SRR081048_1.fastq.gz,a5e6589b0eabce6856a6b0592402ae1f,1000 Genomes on GRCh38,sequence,Exome,NA20766,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081050/SRR081050_2.fastq.gz,882a8e0303809a972aab2d5839af3828,1000 Genomes on GRCh38,sequence,Exome,NA20768,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081054/SRR081054_1.fastq.gz,61dac6091b802e46598f7e6456a172d1,1000 Genomes on GRCh38,sequence,Exome,NA20783,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081056/SRR081056_2.fastq.gz,ed4fb1bc2543e1be3b0f1c219c1ed03e,1000 Genomes on GRCh38,sequence,Exome,NA20768,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081057/SRR081057_2.fastq.gz,abc3c9512c0adf0ff76adcdc0218c0c7,1000 Genomes on GRCh38,sequence,Exome,NA20792,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081060/SRR081060_1.fastq.gz,d16b84655f0a0ff7b012c6dce12668bf,1000 Genomes on GRCh38,sequence,Exome,NA20792,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081064/SRR081064_1.fastq.gz,fab834f888bdcf219fddbed156a35f80,1000 Genomes on GRCh38,sequence,Exome,NA20768,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081066/SRR081066_2.fastq.gz,9178bca02596af99caf2e42c462f8883,1000 Genomes on GRCh38,sequence,Exome,NA20773,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081067/SRR081067_2.fastq.gz,2e8c71791443c662c54934c4e648c5ee,1000 Genomes on GRCh38,sequence,Exome,NA20792,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081070/SRR081070_1.fastq.gz,39afbf83135bc2511038b4550b57d9d7,1000 Genomes on GRCh38,sequence,Exome,NA20786,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081073/SRR081073_2.fastq.gz,a9ec61fcdcd061f9361396c8874855f5,1000 Genomes on GRCh38,sequence,Exome,NA20785,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081076/SRR081076_1.fastq.gz,43c8caacdb34dc0ebf095cfda586b39c,1000 Genomes on GRCh38,sequence,Exome,NA20787,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081077/SRR081077_1.fastq.gz,7330e1517fc4ebf2adee063b36de45e5,1000 Genomes on GRCh38,sequence,Exome,NA20785,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081079/SRR081079_2.fastq.gz,dd47c3e332c023854c18efbeb40d084d,1000 Genomes on GRCh38,sequence,Exome,NA20773,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081083/SRR081083_1.fastq.gz,da6dc494fa0ecc143a0c6b2485018f8c,1000 Genomes on GRCh38,sequence,Exome,NA20778,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081085/SRR081085_2.fastq.gz,83e7be4524d62148edad6eae6cb971e2,1000 Genomes on GRCh38,sequence,Exome,NA20766,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081089/SRR081089_1.fastq.gz,75997ef0070b1b642c0532ad264cfa4a,1000 Genomes on GRCh38,sequence,Exome,NA20772,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081091/SRR081091_2.fastq.gz,9f6cbbc50c2b63d3fdb7dc5f29d699f7,1000 Genomes on GRCh38,sequence,Exome,NA20771,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081092/SRR081092_2.fastq.gz,e800f29eede7cb4aa6e239ad5ca66e2f,1000 Genomes on GRCh38,sequence,Exome,NA20770,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081095/SRR081095_1.fastq.gz,b4cf29f25b31713c4d04114e38a50b68,1000 Genomes on GRCh38,sequence,Exome,NA20772,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081098/SRR081098_2.fastq.gz,4d78d81ea1568bfea473270016a76b58,1000 Genomes on GRCh38,sequence,Exome,NA20785,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081101/SRR081101_1.fastq.gz,d80b097e01941911d34d853a33ecd7c5,1000 Genomes on GRCh38,sequence,Exome,NA20792,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081102/SRR081102_1.fastq.gz,1bd3e4ed500f2c23a2157c693a9de154,1000 Genomes on GRCh38,sequence,Exome,NA20778,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081104/SRR081104_2.fastq.gz,b12ce5b96f5107ea21b1bd0cceb48d6b,1000 Genomes on GRCh38,sequence,Exome,NA20773,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081108/SRR081108_1.fastq.gz,b56d951ed468d1a9c29e76803e95dc9e,1000 Genomes on GRCh38,sequence,Exome,NA20772,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081110/SRR081110_2.fastq.gz,79211f5871f54c8721a99d87e9195b51,1000 Genomes on GRCh38,sequence,Exome,NA20778,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081113/SRR081113_2.fastq.gz,f54551abe559d82b339d48ea76005345,1000 Genomes on GRCh38,sequence,Exome,NA20795,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081116/SRR081116_1.fastq.gz,bdc2546a0495f29e88f65a98d0f209a0,1000 Genomes on GRCh38,sequence,Exome,NA20785,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081117/SRR081117_1.fastq.gz,a4ae09fd414563f4a057c7753ea58507,1000 Genomes on GRCh38,sequence,Exome,NA20770,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081119/SRR081119_2.fastq.gz,33be05176f9d6222bef3f7dc3d9e20ce,1000 Genomes on GRCh38,sequence,Exome,NA20795,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081123/SRR081123_1.fastq.gz,a69c24994b21e785167a2e361d0306c3,1000 Genomes on GRCh38,sequence,Exome,NA20787,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081125/SRR081125_2.fastq.gz,07195bd3d3b43a3933033648f3e8e703,1000 Genomes on GRCh38,sequence,Exome,NA20775,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081129/SRR081129_1.fastq.gz,8d29d35e48f192d7b8d4ba0f13ed8773,1000 Genomes on GRCh38,sequence,Exome,NA20787,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081131/SRR081131_2.fastq.gz,4ddd4225fb3654046f07f37acbee7f74,1000 Genomes on GRCh38,sequence,Exome,NA20790,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081132/SRR081132_2.fastq.gz,0d5b902fb292c4bfd4f3d8e6bd1cf265,1000 Genomes on GRCh38,sequence,Exome,NA20774,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081135/SRR081135_1.fastq.gz,be1ea63534d31305f2c9f7ad138f43a2,1000 Genomes on GRCh38,sequence,Exome,NA20772,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081138/SRR081138_2.fastq.gz,36ba5a4cf5adf714c34feabede67e39d,1000 Genomes on GRCh38,sequence,Exome,NA20772,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081141/SRR081141_1.fastq.gz,5bb4c3a39912afa0b2c1f59fe3de4daa,1000 Genomes on GRCh38,sequence,Exome,NA20769,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081142/SRR081142_1.fastq.gz,49c37b6f34f0fe763775d2d7857bec04,1000 Genomes on GRCh38,sequence,Exome,NA20785,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081144/SRR081144_2.fastq.gz,cab3b209f9ddc92887dd7ba71be7dba8,1000 Genomes on GRCh38,sequence,Exome,NA20783,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081148/SRR081148_1.fastq.gz,27b86b92c40be5574b8555955c0845a5,1000 Genomes on GRCh38,sequence,Exome,NA20769,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081150/SRR081150_2.fastq.gz,0a6a4cc8e797b2599318df16753e41f3,1000 Genomes on GRCh38,sequence,Exome,NA20773,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081154/SRR081154_1.fastq.gz,346242b23b857e4e50948a3467a8830c,1000 Genomes on GRCh38,sequence,Exome,NA20775,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081156/SRR081156_2.fastq.gz,020081feaad0742d287e9bfbe37dcd49,1000 Genomes on GRCh38,sequence,Exome,NA20774,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081157/SRR081157_2.fastq.gz,48e9c210ef73ead69b7020e9a8c17070,1000 Genomes on GRCh38,sequence,Exome,NA20778,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081160/SRR081160_1.fastq.gz,89b5dca8b155462a16427720ee96223f,1000 Genomes on GRCh38,sequence,Exome,NA20772,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081164/SRR081164_1.fastq.gz,2a6ee86b52568a84579b8d5219a58d86,1000 Genomes on GRCh38,sequence,Exome,NA20783,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081166/SRR081166_2.fastq.gz,3eb6446e5048532b7924b5e221444d21,1000 Genomes on GRCh38,sequence,Exome,NA20772,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081167/SRR081167_2.fastq.gz,1d20a929e2e4179d2c7cafda66c774f1,1000 Genomes on GRCh38,sequence,Exome,NA20787,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081170/SRR081170_1.fastq.gz,3e05bd3cf3c4610f1a6befb6f1234955,1000 Genomes on GRCh38,sequence,Exome,NA20774,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081173/SRR081173_2.fastq.gz,14b21f1dcc02e99fef67f4516d2186c4,1000 Genomes on GRCh38,sequence,Exome,NA20795,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081176/SRR081176_1.fastq.gz,309dfff1cb5000fe1c1354a42756a54f,1000 Genomes on GRCh38,sequence,Exome,NA20778,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081177/SRR081177_1.fastq.gz,da94fc23fdac4e7d68c5e0ba699198c0,1000 Genomes on GRCh38,sequence,Exome,NA20766,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081179/SRR081179_2.fastq.gz,8cdc1715b6983064659f0ed22dbbed24,1000 Genomes on GRCh38,sequence,Exome,NA20786,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081183/SRR081183_1.fastq.gz,77179aeeeec38f166220f72fa581eef5,1000 Genomes on GRCh38,sequence,Exome,NA20768,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081185/SRR081185_2.fastq.gz,f58f8d0fd8a486849bd5bf2dac18150e,1000 Genomes on GRCh38,sequence,Exome,NA20795,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081189/SRR081189_1.fastq.gz,f21e476bf1efeea903f4c89278bd5c9c,1000 Genomes on GRCh38,sequence,Exome,NA20770,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081191/SRR081191_2.fastq.gz,c2a969a90e170aebebbd0d4919bd7d16,1000 Genomes on GRCh38,sequence,Exome,NA20787,Toscani in Italy,http://www.1000genomes.org/about#g1k_data_reuse
